DATEPRD   ,prod_X7405f,prod_X5599,prod_X5351,prod_X7289,in_X7405f,in_X7078,in_X5599,in_X5351,in_X7289,pres_X7405f     ,pres_X7078      ,pres_X5599,pres_X5351      ,pres_X7289      ,prod_X7078
2014-09-10,389.68     ,170.94    ,332.39    ,197.29    ,315.24   ,283.01  ,4952.8  ,3323.01 ,0       ,224.654332916667,219.565134791667,0         ,260.23591375    ,199.973248541667,1220.28
2014-09-11,380.29     ,167.99    ,326.65    ,190.35    ,327.07   ,294.81  ,5174.61 ,3471.84 ,0       ,225.9611525     ,219.763654583333,0         ,260.264987291667,200.578742708333,1195.64
2014-09-12,391.22     ,173.84    ,338.03    ,196.46    ,324.73   ,290.95  ,5167.9  ,3467.35 ,0       ,225.609416458333,220.213444583333,0         ,260.322380208333,199.95059625    ,1222.65
2014-09-13,391.65     ,173.19    ,336.76    ,193.51    ,328.6    ,294.25  ,5204.35 ,3491.79 ,0       ,225.299678125   ,219.669350208333,0         ,260.386204375   ,200.476410208333,1223.26
2014-09-14,384.47     ,170.7     ,331.91    ,188.87    ,322.53   ,288.89  ,5128.54 ,3440.92 ,0       ,225.14861       ,219.644335833333,0         ,260.467914791667,200.287664375   ,1201.18
2014-09-15,342.35     ,174.56    ,339.41    ,191.73    ,291.45   ,287.69  ,5111.79 ,3429.7  ,0       ,224.942829375   ,219.553039166667,0         ,260.529563958333,200.275848541667,1227.24
2014-09-16,338.88     ,172.69    ,335.78    ,187.78    ,291.36   ,288     ,5107.41 ,3426.75 ,0       ,224.80511       ,219.576522083333,0         ,260.720181666667,201.512637083333,1216.49
2014-09-17,344.5      ,174       ,333.27    ,185.33    ,297.38   ,286.11  ,5166.83 ,3414.67 ,0       ,224.624917708333,220.080045319149,0         ,260.680655744681,199.930820425532,1203.66
2014-09-18,333.55     ,173.91    ,333.09    ,196.95    ,304.7    ,328.74  ,5249.76 ,3469.47 ,0       ,224.54902       ,220.156162978723,0         ,260.753096170213,199.676164468085,1200.48
2014-09-19,329.6      ,172.94    ,331.24    ,195.59    ,302.29   ,326.9   ,5241.17 ,3463.8  ,0       ,224.558905957447,220.309484893617,0         ,260.852407659574,200.387026382979,1189.08
2014-09-20,358.2      ,177.56    ,340.08    ,200.91    ,320.36   ,318.06  ,5247.55 ,3468.02 ,0       ,221.863467291667,220.492541276596,0         ,260.920521276596,199.575178085106,1186.37
2014-09-21,377.72     ,174.02    ,333.29    ,196.86    ,332.75   ,326.83  ,5273.25 ,3485    ,0       ,219.554537916667,220.573386595745,0         ,261.042585106383,200.012119787234,1188.93
2014-09-22,356.65     ,173.94    ,333.16    ,196.96    ,331.96   ,333.01  ,5349.97 ,3535.71 ,0       ,219.888356595745,220.41008106383 ,0         ,261.118517234043,199.668695744681,1193.53
2014-09-23,354.31     ,174.28    ,338.89    ,198.19    ,327.97   ,329.53  ,5330.73 ,3576.59 ,0       ,219.715369583333,220.218525416667,0         ,261.180356875   ,199.977437291667,1187.64
2014-09-24,338.53     ,173.7     ,337.74    ,197.56    ,318.34   ,334.7   ,5397.37 ,3621.29 ,0       ,219.83302125    ,220.1489425     ,0         ,261.190729375   ,200.129747708333,1187.34
2014-09-25,324.9      ,174.24    ,338.79    ,197.98    ,323.5    ,333.65  ,5398.05 ,3621.75 ,0       ,220.008814166667,220.180956666667,0         ,261.200031875   ,199.741019375   ,1187.17
2014-09-26,324.95     ,174.24    ,338.8     ,197.89    ,321.98   ,331.38  ,5372.07 ,3604.31 ,0       ,219.967058333333,220.175201666667,0         ,261.213634583333,199.59966375    ,1184.83
2014-09-27,322.07     ,172.71    ,335.82    ,195.97    ,322.83   ,330.69  ,5386.61 ,3614.08 ,0       ,219.896812916667,220.470333541667,0         ,261.263816875   ,199.527066666667,1168.83
2014-09-28,308.31     ,172.14    ,334.71    ,195.23    ,307.78   ,328.12  ,5346.96 ,3587.47 ,0       ,220.042380738119,220.70409125    ,0         ,261.286207291667,199.513751875   ,1164.44
2014-09-29,0          ,9.02      ,5.42      ,11.4      ,0        ,12.74   ,319.02  ,66.17   ,0       ,243.07384       ,230.429178335333,0         ,269.570499737907,201.766694950031,39.68
2014-09-30,0          ,137.42    ,157.75    ,113.56    ,0        ,191.27  ,4258.36 ,1686.73 ,0       ,241.919473991044,248.87700725604 ,0         ,267.469974735614,215.242005677518,680.46
2014-10-01,55.2       ,166.2     ,323.17    ,190.34    ,142.03   ,330.99  ,5370.59 ,3603.32 ,6.49    ,226.032478798359,219.698544375   ,0         ,261.340315416667,200.026416041667,1129.14
2014-10-02,199.07     ,175.55    ,341.36    ,195.31    ,308.22   ,328.27  ,5309.76 ,3562.52 ,6.23    ,211.872953125   ,219.557809166667,0         ,261.679509166667,200.273395416667,1196.43
2014-10-03,275.22     ,160.1     ,311.3     ,178.28    ,454.65   ,319.9   ,5166.48 ,3466.39 ,6.07    ,221.134892083333,219.8385375     ,0         ,262.316802083333,201.69213125    ,1092.77
2014-10-04,287.64     ,167.59    ,325.86    ,191.59    ,459.8    ,323.79  ,5233.29 ,3511.2  ,6.31    ,219.880265      ,219.670564166667,0         ,261.482748333333,199.844852291667,1143
2014-10-05,323.18     ,165.77    ,322.32    ,188.43    ,352.61   ,328.79  ,5299.92 ,3555.91 ,6.36    ,219.474362083333,219.482045208333,0         ,261.664380625   ,200.44157125    ,1133.6
2014-10-06,315.32     ,164.91    ,320.67    ,187.38    ,344.36   ,326.48  ,5277.47 ,3540.85 ,6.33    ,220.901658541667,219.403497083333,0         ,261.722604166667,200.353595416667,1124.63
2014-10-07,322.31     ,166.42    ,323.6     ,189.53    ,335.27   ,314.2   ,5072.84 ,3403.56 ,6.1     ,220.653498541667,219.219529375   ,0         ,261.426551458333,199.937156041667,1136.26
2014-10-08,320.34     ,163.67    ,320.46    ,184.91    ,345.3    ,320.29  ,5169.64 ,3492.76 ,6.16    ,220.668825208333,219.653717708333,0         ,261.531995531915,201.342195833333,1117.8
2014-10-09,325.92     ,177.41    ,326.8     ,190.7     ,343.83   ,347.79  ,5160.04 ,3485.83 ,6.22    ,220.467486041667,219.812434791667,0         ,261.3621275     ,200.193053125   ,1103.71
2014-10-10,329.2      ,179.64    ,330.91    ,192.62    ,327.28   ,321.47  ,4923.91 ,3326.32 ,5.92    ,220.177731666667,220.341730638298,0         ,261.263671666667,199.97521       ,1082.55
2014-10-11,325.01     ,177.49    ,326.95    ,190.47    ,326.37   ,328.96  ,4914.16 ,3319.74 ,5.92    ,220.156256458333,219.922224166667,0         ,261.348578958333,199.81986875    ,1096.68
2014-10-12,323.37     ,176.78    ,325.64    ,189.35    ,325.88   ,327.82  ,4911.84 ,3318.18 ,5.9     ,220.145434375   ,220.186604583333,0         ,261.391293541667,200.532496041667,1089.01
2014-10-13,320.68     ,175.48    ,323.25    ,188.14    ,335.92   ,339.4   ,5068.16 ,3423.77 ,6.1     ,220.325186875   ,220.076125      ,0         ,261.26625875    ,199.643033333333,1084.69
2014-10-14,320.41     ,175.31    ,322.94    ,188.31    ,337.83   ,342.2   ,5096.35 ,3442.81 ,6.14    ,220.439134791667,219.685666666667,0         ,261.326307708333,199.566194583333,1086.55
2014-10-15,322.67     ,175.49    ,323.28    ,188.35    ,335.65   ,338.04  ,5033.17 ,3400.14 ,6.06    ,220.219323125   ,219.702939583333,0         ,261.417511875   ,199.7634375     ,1087.94
2014-10-16,322.4      ,174.39    ,321.24    ,187.05    ,331.77   ,334.78  ,4947.79 ,3342.45 ,5.95    ,220.011918333333,219.62792125    ,0         ,261.388946875   ,200.254746041667,1089.13
2014-10-17,321.25     ,173.81    ,320.17    ,186.89    ,330.51   ,334.86  ,4930.24 ,3330.6  ,5.95    ,220.212677291667,219.613675      ,0         ,261.4063625     ,199.619419375   ,1089.63
2014-10-18,321.22     ,174.6     ,321.63    ,187.21    ,328.68   ,330.14  ,4925.68 ,3327.51 ,5.92    ,220.225365625   ,219.993708333333,0         ,261.423350625   ,199.809042291667,1080.18
2014-10-19,323.37     ,175.34    ,323       ,187.62    ,328.82   ,325.25  ,4916.06 ,3321.01 ,5.9     ,220.223038541667,220.385483541667,0         ,261.445032916667,200.354466458333,1070.84
2014-10-20,326.54     ,173.65    ,319.88    ,185.91    ,334.76   ,324.21  ,4908.41 ,3315.85 ,5.89    ,220.721446041667,220.360320833333,0         ,261.454868541667,200.003051041667,1058.72
2014-10-21,316.21     ,177.17    ,326.36    ,190.31    ,329.9    ,324.71  ,4896.4  ,3307.73 ,5.9     ,220.411995208333,219.863266875   ,0         ,261.473912083333,199.369068541667,1084.5
2014-10-22,314.23     ,176.38    ,324.91    ,188.87    ,335.34   ,347.15  ,4986.33 ,3368.49 ,5.99    ,220.623537708333,219.94125875    ,0         ,261.49282375    ,199.765085625   ,1072.14
2014-10-23,313.92     ,176.37    ,324.89    ,188.29    ,329.6    ,339.04  ,4905.36 ,3313.79 ,5.87    ,220.617973125   ,220.328405416667,0         ,261.535852291667,200.275751666667,1064.29
2014-10-24,314.24     ,176.78    ,325.66    ,174.21    ,332      ,338.01  ,4947.71 ,3342.4  ,5.47    ,220.744599791667,220.796195833333,0         ,261.566591875   ,201.056616521739,1054.46
2014-10-25,317.47     ,178.54    ,328.9     ,117.56    ,333.76   ,340.73  ,4972.32 ,3359.03 ,3.67    ,220.862453125   ,220.415199166667,0         ,261.571558125   ,201.442863744275,1068.23
2014-10-26,333.14     ,187.27    ,344.97    ,161.42    ,336.05   ,339.89  ,5004    ,3380.43 ,4.84    ,220.9579696     ,220.5787304     ,0         ,261.6027546     ,206.666108030127,1110.58
2014-10-27,318.2      ,178.98    ,329.71    ,190.36    ,332.65   ,337.83  ,4956.58 ,3348.38 ,5.91    ,219.963688958333,220.459342291667,0         ,261.92685375    ,200.439463541667,1065.09
2014-10-28,315.14     ,178.74    ,329.27    ,190.9     ,325.35   ,333.17  ,4888.46 ,3302.37 ,5.86    ,219.961045625   ,220.498075625   ,0         ,262.409002291667,200.113077291667,1063.62
2014-10-29,304.36     ,159.75    ,318       ,182.9     ,320.2    ,328.95  ,4452.03 ,3249.99 ,5.72    ,220.717868125   ,220.318137916667,0         ,262.071358333333,199.641834583333,1030.57
2014-10-30,318.25     ,177.39    ,327.23    ,190.57    ,330.73   ,337.92  ,4883.35 ,3303.55 ,5.88    ,221.119603541667,219.860360416667,0         ,261.290586875   ,199.831912291667,1071.73
2014-10-31,322.58     ,178.64    ,321.89    ,189.19    ,329.75   ,332.87  ,4837.34 ,3196.52 ,5.75    ,219.494918541667,220.045135531915,0         ,261.222071702128,199.751624468085,1073.25
2014-11-01,316.54     ,177.31    ,326.63    ,189.29    ,323.66   ,327.12  ,4802.78 ,3244.49 ,5.75    ,219.784692916667,220.619935416667,0         ,261.204666666667,199.973541458333,1054.42
2014-11-02,321.29     ,180.04    ,324.42    ,190.03    ,329.74   ,324.66  ,4894.83 ,3234.51 ,5.8     ,220.065575416667,220.366666382979,0         ,261.202799787234,199.460703829787,1042.65
2014-11-03,295.17     ,190.44    ,340.8     ,195.52    ,328.45   ,355.98  ,4757.51 ,3400.27 ,5.97    ,220.343435      ,220.026782553191,0         ,261.235246808511,199.780866808511,1026.75
2014-11-04,290.68     ,187.73    ,335.94    ,193.73    ,304.68   ,365.55  ,4786.16 ,3420.74 ,6.03    ,220.486592916667,220.135639791667,0         ,261.27200125    ,199.983120625   ,1033.12
2014-11-05,288.26     ,185.04    ,331.12    ,191.12    ,306.52   ,367.18  ,4785.83 ,3420.5  ,6.04    ,221.7877875     ,219.920250833333,0         ,261.292157083333,199.625777916667,1022.89
2014-11-06,292.13     ,185.14    ,331.3     ,191.37    ,310.29   ,368     ,4783.05 ,3418.52 ,6.04    ,221.685788333333,219.768389791667,0         ,261.321092708333,200.009167708333,1026.32
2014-11-07,293.13     ,189.55    ,339.2     ,195.85    ,303.39   ,365.94  ,4771.91 ,3410.55 ,6.02    ,220.0106675     ,219.846015      ,0         ,261.126861458333,200.091499791667,1047.36
2014-11-08,292.29     ,189.18    ,338.53    ,195.26    ,321.66   ,386.3   ,5063.75 ,3619.14 ,6.39    ,219.9932525     ,220.074045208333,0         ,259.119321875   ,199.889087291667,1039.83
2014-11-09,289.93     ,187.68    ,335.86    ,193.72    ,325.6    ,393.21  ,5126.75 ,3664.15 ,6.46    ,220.479290208333,220.001859      ,0         ,258.693586041667,199.65845125    ,1037.21
2014-11-10,283.28     ,179.26    ,349.09    ,184.92    ,324.04   ,382.54  ,4987.55 ,3879.21 ,6.29    ,222.466331041667,219.893051489362,0         ,258.913923404255,199.743330851064,990.65
2014-11-11,294.55     ,186.41    ,363.01    ,192.29    ,331.5    ,387.45  ,5102.76 ,3968.82 ,6.43    ,219.979322291667,219.899767291667,0         ,258.751623125   ,200.21949375    ,1019.84
2014-11-12,295.28     ,187.16    ,364.46    ,192.99    ,317.91   ,370.58  ,4901.06 ,3811.93 ,6.17    ,219.183839791667,219.968389375   ,0         ,258.818192916667,200.474658958333,1019.63
2014-11-13,290.93     ,184.54    ,359.37    ,190.12    ,311.88   ,362.34  ,4811.7  ,3742.45 ,6.06    ,220.275471875   ,220.026020208333,0         ,258.986885416667,200.468576458333,1001.28
2014-11-14,290.46     ,184.34    ,358.97    ,189.7     ,311.76   ,360.8   ,4812.36 ,3742.95 ,10.3    ,220.879300208333,220.055167083333,0         ,258.938121875   ,200.41216125    ,995.77
2014-11-15,293.48     ,186.2     ,362.59    ,191.69    ,310.73   ,358.93  ,4794.98 ,3729.43 ,10.26   ,220.069         ,219.943949375   ,0         ,258.962818333333,200.256015208333,1004.24
2014-11-16,292.77     ,183.7     ,357.73    ,189.15    ,319.06   ,365.62  ,4869.33 ,3787.26 ,10.42   ,221.1359375     ,219.749815416667,0         ,258.949235      ,199.647881875   ,993.88
2014-11-17,293.11     ,181.31    ,353.08    ,186.7     ,330.08   ,372.87  ,4966.4  ,3862.75 ,10.63   ,222.145705208333,219.603077916667,0         ,258.777320208333,199.333526041667,980.83
2014-11-18,289.07     ,186.42    ,363.03    ,191.68    ,313.15   ,367.71  ,4912.12 ,3820.54 ,10.5    ,220.411772916667,219.547514375   ,0         ,258.511197291667,200.195882291667,1005.51
2014-11-19,281.74     ,181.77    ,353.98    ,186.82    ,305.81   ,358.45  ,4799.02 ,3732.56 ,10.25   ,221.50414625    ,219.380776666667,0         ,260.267870208333,200.63648875    ,978.26
2014-11-20,285.32     ,184.03    ,358.38    ,189.11    ,302.5    ,354.02  ,4745.71 ,3691.12 ,10.14   ,219.999796458333,219.04973625    ,0         ,260.304878958333,200.4221875     ,989.16
2014-11-21,283.6      ,183       ,356.36    ,187.96    ,300.66   ,351.17  ,4718.72 ,3670.12 ,10.08   ,220.1007775     ,218.834983125   ,0         ,259.316302083333,200.372736458333,981.25
2014-11-22,283.17     ,182.72    ,355.82    ,187.72    ,300.48   ,351.37  ,4716.01 ,3668    ,10.07   ,219.919219791667,218.549432291667,0         ,259.364872083333,200.24440375    ,980.88
2014-11-23,272.89     ,176.44    ,343.6     ,181.04    ,299.46   ,349.86  ,4709.5  ,3662.96 ,10.05   ,221.05652125    ,218.521222708333,0         ,259.212806875   ,199.821283958333,944.45
2014-11-24,0          ,50.87     ,357.14    ,188.01    ,0        ,368.76  ,1376.43 ,3859.6  ,6.21    ,229.94953809349 ,219.458957708333,0         ,260.32132375    ,200.589766041667,981.97
2014-11-25,0          ,0         ,340.37    ,150.52    ,0        ,292.87  ,0       ,3331.48 ,4.51    ,244.4056        ,223.271434583333,0         ,260.959165      ,200.746498128655,861.08
2014-11-26,0          ,0         ,305.37    ,0         ,0        ,111.22  ,0       ,3253.47 ,0       ,246.39298       ,263.133765      ,0         ,261.055838125   ,242.84731       ,300.43
2014-11-27,0          ,0         ,321.38    ,0         ,0        ,111.14  ,0       ,3256.73 ,0       ,252.37275       ,266.031094583333,0         ,261.898908958333,253.13721       ,315.64
2014-11-28,0          ,58.69     ,400.77    ,0         ,0        ,102.38  ,836.01  ,2280.2  ,0       ,264.57796       ,267.079477072464,0         ,266.17606452459 ,257.43999       ,517.82
2014-11-29,0          ,146.09    ,336.44    ,0         ,0        ,21.37   ,828.47  ,762.02  ,0       ,268.78855       ,276.475765349513,0         ,273.240954667497,260.90213       ,271.57
2014-11-30,1.26       ,0         ,321.67    ,0         ,1.23     ,48.19   ,0       ,3038.4  ,0       ,247.3583        ,278.333036149183,0         ,266.426745214102,263.96214       ,146.81
2014-12-01,120.29     ,0         ,198.35    ,0         ,183.44   ,66.95   ,0       ,2938.33 ,0       ,255.41031       ,279.242902507238,0         ,263.723406041667,266.75066       ,130.07
2014-12-02,0          ,0         ,253.04    ,0         ,0        ,90.63   ,0       ,3187.59 ,0       ,261.05343       ,281.353941458333,0         ,262.0482275     ,269.32704       ,207.03
2014-12-03,0          ,0         ,262.77    ,0         ,0        ,81.5    ,0       ,3188.74 ,0       ,262.68397       ,282.75877       ,0         ,261.983641458333,271.72079       ,193.28
2014-12-04,0          ,0         ,282.43    ,0         ,0        ,137.2   ,0       ,2937.05 ,0       ,264.24931       ,274.919816470415,0         ,267.563998540483,273.94754       ,379.68
2014-12-05,0          ,0         ,483.94    ,0         ,0        ,96.92   ,0       ,3202.93 ,0       ,257.445628571429,282.36018625    ,0         ,265.189552291667,276.0545        ,421.41
2014-12-06,0          ,0         ,339.06    ,0         ,0        ,89.38   ,0       ,3270.06 ,0       ,269.99783       ,276.668584791667,0         ,261.700301666667,278.04282       ,266.7
2014-12-07,0          ,0         ,310.03    ,0         ,0        ,79.77   ,0       ,3196.87 ,0       ,275.95198       ,282.351567916667,0         ,261.790202916667,279.90957       ,222.63
2014-12-08,0          ,0         ,295.37    ,0         ,0        ,76.24   ,0       ,3200.63 ,0       ,278.6874        ,285.536217083333,0         ,261.781148333333,281.67688       ,202.47
2014-12-09,0          ,0         ,302.9     ,0         ,0        ,76.94   ,0       ,3219.62 ,0       ,281.00754       ,284.815182708333,0         ,261.736414583333,283.35158       ,208.3
2014-12-10,0          ,0         ,313.84    ,0         ,0        ,104.27  ,0       ,3237.35 ,0       ,283.09741       ,279.100134166667,0         ,261.693420208333,284.93922       ,290.89
2014-12-11,0          ,0         ,281.74    ,0         ,0        ,75.87   ,0       ,3198.84 ,0       ,285.06087       ,289.737848958333,0         ,261.678921666667,286.4503        ,192.29
2014-12-12,0          ,0         ,331.51    ,0         ,0        ,71.16   ,0       ,2910.74 ,0       ,286.89573       ,284.819193829787,0         ,261.509981702128,287.8721        ,233.23
2014-12-13,0          ,0         ,277.88    ,0         ,0        ,67.46   ,0       ,2816.12 ,0       ,288.623         ,289.481797659574,0         ,261.51252212766 ,289.23264       ,191.55
2014-12-14,0          ,0         ,328.13    ,0         ,0        ,104.24  ,0       ,3276.46 ,0       ,290.25366       ,279.967049148936,0         ,261.469610212766,290.53075       ,300.44
2014-12-15,0          ,0         ,306.76    ,0         ,0        ,103.98  ,0       ,3368.41 ,0       ,291.84803       ,284.267048085106,0         ,261.468262340426,291.7758        ,272.5
2014-12-16,0          ,0         ,324.63    ,0         ,0        ,102.17  ,0       ,3340.56 ,0       ,293.31192       ,282.144272083333,0         ,261.488468958333,292.9918        ,285.71
2014-12-17,0          ,0         ,333.97    ,0         ,0        ,102.11  ,0       ,3318.03 ,0       ,294.70885       ,281.618470833333,0         ,261.524877916667,294.1419        ,295.77
2014-12-18,0          ,0         ,278.73    ,0         ,0        ,131.92  ,0       ,2952.45 ,0       ,296.06681       ,275.241955444292,0         ,264.648039781739,295.24091       ,358.41
2014-12-19,0          ,0         ,278.82    ,0         ,0        ,138.89  ,0       ,3071.21 ,0       ,297.33761       ,278.893140089987,0         ,264.440866653146,296.2914        ,362.87
2014-12-20,0          ,0         ,329.27    ,0         ,0        ,111.74  ,0       ,3334.15 ,0       ,298.52232       ,280.994977446808,0         ,261.62237106383 ,297.28404       ,317.56
2014-12-21,0          ,0         ,319.65    ,0         ,0        ,102.43  ,0       ,3315.76 ,0       ,299.66776       ,284.000255833333,0         ,261.669091458333,298.24608       ,284.18
2014-12-22,0          ,0         ,305.35    ,0         ,0        ,102.59  ,0       ,3300.42 ,0       ,300.78909       ,286.253943404255,0         ,261.727961489362,299.13119       ,273.16
2014-12-23,0          ,0         ,312.7     ,0         ,0        ,101.59  ,0       ,3314.53 ,0       ,301.89734       ,286.137368958333,0         ,261.727877083333,300.00119       ,275.81
2014-12-24,0          ,0         ,312.55    ,0         ,0        ,102.51  ,0       ,3326.06 ,0       ,302.90937       ,286.161104166667,0         ,261.759215416667,300.82987       ,277.21
2014-12-25,0          ,0         ,318.56    ,0         ,0        ,103.76  ,0       ,3342.88 ,0       ,303.88903       ,286.015147291667,0         ,261.791530208333,301.63546       ,284.56
2014-12-26,0          ,0         ,326.73    ,0         ,0        ,103.21  ,0       ,3331.61 ,0       ,304.8781        ,286.39879875    ,0         ,261.843599791667,302.41418       ,291.27
2014-12-27,0          ,0         ,314.02    ,0         ,0        ,106.41  ,0       ,3380.34 ,0       ,305.8133        ,285.713939583333,0         ,261.914148333333,303.1688        ,284.48
2014-12-28,0          ,0         ,319.75    ,0         ,0        ,104.36  ,0       ,3423.04 ,0       ,306.69742       ,286.952415625   ,0         ,262.02007375    ,303.9           ,280.53
2014-12-29,0          ,0         ,292.71    ,0         ,0        ,130.37  ,0       ,3322.86 ,0       ,307.49287       ,285.570127870252,0         ,265.045478308511,304.61012       ,330.5
2014-12-30,0          ,0         ,376.06    ,0         ,0        ,96.32   ,0       ,3548.79 ,0       ,308.20234       ,284.381273125   ,0         ,262.766014583333,305.28894       ,293.75
2014-12-31,0          ,0         ,353.86    ,0         ,0        ,116.16  ,0       ,3482.51 ,0       ,309.33214       ,282.233554791667,0         ,262.467956875   ,305.91604       ,339.68
2015-01-01,94.01      ,14.94     ,488.21    ,29.34     ,65.19    ,133.75  ,251.95  ,3288.66 ,0.6     ,298.435586866989,275.363590625   ,0         ,262.291792708333,265.150319380054,571.41
2015-01-02,790.87     ,782.75    ,324.9     ,159.18    ,299.67   ,312.23  ,226.18  ,3365.41 ,5.04    ,292.150093125   ,261.896169375   ,0         ,261.932980416667,267.829511666667,711.15
2015-01-03,916.81     ,871.14    ,343.85    ,207.72    ,345.31   ,346.32  ,237.97  ,3367.16 ,6.22    ,279.988797916667,253.325101666667,0         ,262.42792625    ,242.902142291667,834.36
2015-01-04,788.73     ,855.13    ,337.58    ,206.42    ,400.83   ,345.28  ,237.93  ,3367.25 ,6.3     ,271.298454583333,247.290639166667,0         ,262.334459375   ,238.777937083333,816.68
2015-01-05,790.15     ,838.83    ,331.43    ,221.34    ,405.58   ,351.07  ,235.74  ,3339.13 ,6.82    ,265.070309791667,244.850653191489,0         ,262.628621458333,230.995757916667,822.12
2015-01-06,783.85     ,834.13    ,324.45    ,223.41    ,411.88   ,379.86  ,239.98  ,3346.23 ,7.05    ,258.827130416667,241.739861666667,0         ,262.443014375   ,221.128976458333,868.95
2015-01-07,574.29     ,859.23    ,333.91    ,230.15    ,461.44   ,389.8   ,238     ,3315.57 ,6.99    ,254.71381       ,236.030380208333,0         ,262.63018875    ,218.005374791667,926.15
2015-01-08,626.39     ,829.95    ,322.41    ,225.72    ,512.88   ,435.47  ,234.26  ,3262.31 ,6.99    ,251.043134583333,226.747824791667,0         ,262.837698541667,214.062555416667,1015.35
2015-01-09,355.75     ,532.53    ,189.48    ,183       ,282.81   ,421.12  ,179.11  ,2284.57 ,6.75    ,247.723624727258,227.232243345696,0         ,267.462493513889,212.487932177627,824.03
2015-01-10,422.91     ,786.25    ,231       ,196.73    ,311.75   ,448.13  ,245.21  ,2582.68 ,6.73    ,244.412301149121,228.594148273652,0         ,268.063677566265,218.400764881631,945.62
2015-01-11,486.97     ,1069.61   ,282.48    ,236.36    ,366.9    ,565.24  ,340.95  ,3227.89 ,8.26    ,243.649559166667,221.374204375   ,0         ,264.864467708333,202.743325833333,1167.01
2015-01-12,597.29     ,859.51    ,312.71    ,221.17    ,418.66   ,490.91  ,254.88  ,3324.36 ,7.19    ,239.9133425     ,220.871287083333,0         ,264.005897708333,200.831925625   ,1089.48
2015-01-13,610.33     ,865.58    ,315.5     ,220.09    ,425.68   ,494.67  ,255.41  ,3337.39 ,7.12    ,234.205778333333,219.93304125    ,0         ,263.736393333333,201.293610416667,1103.27
2015-01-14,580.74     ,775.25    ,282.1     ,196.41    ,438.07   ,478.81  ,247.41  ,3227.44 ,6.87    ,230.07398625    ,219.517394791667,0         ,263.919934166667,201.790822291667,987.37
2015-01-15,461.02     ,827.2     ,301.02    ,209.59    ,329.92   ,492.33  ,457.43  ,3267.21 ,6.96    ,230.811135416667,219.598782916667,0         ,263.91248375    ,200.822356458333,1070.17
2015-01-16,453.09     ,839.36    ,305.23    ,213.12    ,307.31   ,474.69  ,439.91  ,3139.86 ,6.71    ,229.088657083333,219.494981290323,0         ,263.866569583333,199.869804583333,1088.7
2015-01-17,418.97     ,776.66    ,282.31    ,197.91    ,292.68   ,461.02  ,419.25  ,2991.1  ,6.41    ,228.88321       ,219.8           ,0         ,263.8609        ,199.4586        ,1026.57
2015-01-18,442.16     ,819.66    ,297.94    ,208.87    ,292.77   ,461.16  ,419.38  ,2991.96 ,6.42    ,228.88321       ,219.8           ,0         ,263.8609        ,199.4586        ,1083.4
2015-01-19,447.32     ,829.23    ,301.42    ,211.31    ,295.52   ,426.7   ,423.32  ,3020.07 ,6.48    ,228.88321       ,219.8           ,0         ,263.8609        ,199.4586        ,1004.72
2015-01-20,226.24     ,767.76    ,215.18    ,201.3     ,180.33   ,459.56  ,472.87  ,2601.26 ,7.44    ,224.075237732011,221.909714912217,0         ,268.366488673259,201.94061086065 ,896.9
2015-01-21,7.64       ,948.12    ,298.54    ,219.96    ,5.62     ,452.98  ,538.49  ,3328    ,7.5     ,226.790135108964,219.050463191489,0         ,263.144101276596,199.947507021277,958.68
2015-01-22,0          ,944.39    ,314.32    ,215.04    ,0        ,433.37  ,510.55  ,3335.21 ,6.98    ,234.75472       ,214.912985744681,0         ,262.878439166667,199.746606666667,963.57
2015-01-23,0          ,924.64    ,309.83    ,210.97    ,0        ,501.1   ,493.6   ,3246.39 ,6.76    ,239.53218       ,212.686131041667,0         ,262.869698125   ,199.90606       ,981.8
2015-01-24,0          ,902.12    ,308.19    ,207.84    ,0        ,518.24  ,478.8   ,3210.5  ,6.62    ,243.039         ,209.915035744681,0         ,262.791451702128,199.787794893617,1021.26
2015-01-25,0          ,890.65    ,303.93    ,203.89    ,0        ,517.48  ,479.03  ,3208.45 ,6.58    ,249.68386       ,209.906291489362,0         ,262.705601914894,200.750903829787,1006.31
2015-01-26,0          ,886.77    ,277.44    ,188.7     ,0        ,514.79  ,474.38  ,2913.04 ,6.06    ,261.6484        ,209.795065531915,0         ,263.718244444444,199.956453148128,1006.49
2015-01-27,0          ,943.93    ,118.82    ,87.82     ,0        ,678.03  ,637.54  ,1575.16 ,3.56    ,265.82333       ,209.9737625     ,0         ,266.667853810574,203.212451019108,1049.98
2015-01-28,0          ,927.74    ,309.9     ,179.1     ,0        ,463.72  ,475.45  ,3117.16 ,9.38    ,268.73116       ,209.829635833333,0         ,263.124460208333,200.186065416667,946.4
2015-01-29,0          ,925.05    ,308.96    ,175.79    ,0        ,462.52  ,472.87  ,3099.82 ,9.18    ,258.50599480219 ,210.039607291667,0         ,263.261774375   ,199.9534575     ,946.36
2015-01-30,0          ,898.87    ,277.58    ,161.02    ,0        ,442.81  ,452.6   ,3120.11 ,8.28    ,260.210822359932,210.172315416667,0         ,263.207077291667,200.136281458333,919.8
2015-01-31,0          ,885.57    ,170.36    ,126.24    ,0        ,507.44  ,517.77  ,2223.5  ,7.54    ,263.14618       ,210.039609583333,0         ,265.060548416453,200.089093544304,907.74
